Exp,Year,Month,Plot,Strip,Substrip,Date,Species,NumSp,SpNum,FgNum,Fgset,C3,C4,Forb,Legume,Woody,Achmi,Agrsm,Amocan,Andge,Asctu,Elyca,Koecr,Lesca,Liaas,Luppe,Monfi,Panvi,Petpu,Poapr,Queel,Quema,Schsc,Sornu,Biomass (g/m2),Note
120,2005,7,9,3, ,7/27/2005,Panicum virgatum,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0.2, 
120,2005,7,9,3, ,7/27/2005,Poa pratensis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,12.333, 
120,2005,7,9,3, ,7/27/2005,Polygonum convolvulus,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0.05, 
120,2005,7,9,3, ,7/27/2005,Rumex acetosella,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3.683, 
120,2005,7,9,3, ,7/27/2005,Schizachyrium scoparium,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,17.367, 
120,2005,7,9,3, ,7/27/2005,Sorghastrum nutans,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,21.117, 
120,2005,7,9,4, ,7/27/2005,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,214.55, 
120,2005,7,11,1, ,7/27/2005,Unsorted biomass,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.417, 
120,2005,7,11,2, ,7/27/2005,Unsorted biomass,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.867, 
120,2005,7,11,3, ,7/27/2005,Achillea millefolium(lanulosa),1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.133, 
120,2005,7,11,3, ,7/27/2005,Agropyron repens,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367, 
120,2005,7,11,3, ,7/27/2005,Aristida sp.,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.667, 
120,2005,7,11,3, ,7/27/2005,Berteroa incana,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317, 
120,2005,7,11,3, ,7/27/2005,Crepis tectorum,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317, 
120,2005,7,11,3, ,7/27/2005,Cyperus sp.,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.717, 
120,2005,7,11,3, ,7/27/2005,Digitaria sp.,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467, 
120,2005,7,11,3, ,7/27/2005,Eragrostis spectabilis,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567, 
120,2005,7,11,3, ,7/27/2005,Hedeoma hispida,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025, 
120,2005,7,11,3, ,7/27/2005,Lepidium densiflorum,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017, 
120,2005,7,11,3, ,7/27/2005,Physalis virginiana,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7, 
120,2005,7,11,3, ,7/27/2005,Poa pratensis,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.867, 
120,2005,7,11,3, ,7/27/2005,Polygonum tenue,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.517, 
120,2005,7,11,3, ,7/27/2005,Rumex acetosella,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4, 
120,2005,7,11,3, ,7/27/2005,Schizachyrium scoparium,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917, 
120,2005,7,11,3, ,7/27/2005,Silene antirrhina,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037, 
120,2005,7,11,3, ,7/27/2005,Taraxicum officinalis,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073, 
120,2005,7,11,4, ,7/27/2005,Unsorted biomass,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.117, 
120,2005,7,12,1, ,7/28/2005,Unsorted biomass,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,248.117, 
120,2005,7,12,2, ,7/28/2005,Unsorted biomass,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,266.583, 
120,2005,7,12,3, ,7/28/2005,Achillea millefolium(lanulosa),8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,6.8, 
120,2005,7,12,3, ,7/28/2005,Andropogon gerardi,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,11.083, 
120,2005,7,12,3, ,7/28/2005,Bouteloua gracilis,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0.215, 
120,2005,7,12,3, ,7/28/2005,Carex sp.,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,12.667, 
120,2005,7,12,3, ,7/28/2005,Koeleria cristata,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,6.683, 
120,2005,7,12,3, ,7/28/2005,Lupinus perennis,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,63.167, 
120,2005,7,12,3, ,7/28/2005,Miscellaneous litter,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1.055, 
120,2005,7,12,3, ,7/28/2005,Monarda fistulosa,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,22.583, 
120,2005,7,12,3, ,7/28/2005,Petalostemum candidum,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,16.217, 
120,2005,7,12,3, ,7/28/2005,Petalostemum villosum,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,11.617, 
120,2005,7,12,3, ,7/28/2005,Poa pratensis,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,33.983, 
120,2005,7,12,3, ,7/28/2005,Schizachyrium scoparium,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,24.7, 
120,2005,7,12,3, ,7/28/2005,Solidago rigida,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,65.833, 
120,2005,7,12,3, ,7/28/2005,Sorghastrum nutans,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,52.3, 
120,2005,7,12,4, ,7/28/2005,Unsorted biomass,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,424.55, 
120,2005,7,14,1, ,7/28/2005,Unsorted biomass,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,119.633, 
120,2005,7,14,2, ,7/28/2005,Unsorted biomass,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,90.4, 
120,2005,7,14,3, ,7/28/2005,Aristida sp.,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.567, 
120,2005,7,14,3, ,7/28/2005,Asclepias tuberosa,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.333, 
120,2005,7,14,3, ,7/28/2005,Bouteloua gracilis,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.738, 
120,2005,7,14,3, ,7/28/2005,Crepis tectorum,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.983, 
120,2005,7,14,3, ,7/28/2005,Cyperus sp.,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.503, 
120,2005,7,14,3, ,7/28/2005,Erigeron canadensis,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03, 
120,2005,7,14,3, ,7/28/2005,Hedeoma hispida,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25, 
120,2005,7,14,3, ,7/28/2005,Lepidium densiflorum,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.583, 
120,2005,7,14,3, ,7/28/2005,Liatris aspera,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,56.5, 
120,2005,7,14,3, ,7/28/2005,Lupinus perennis,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.263, 
120,2005,7,14,3, ,7/28/2005,Miscellaneous litter,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.117, 
120,2005,7,14,3, ,7/28/2005,Oxybaphus hirsutus,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.75, 
120,2005,7,14,3, ,7/28/2005,Physalis virginiana,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.15, 
120,2005,7,14,3, ,7/28/2005,Polygonum convolvulus,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.302, 
120,2005,7,14,3, ,7/28/2005,Polygonum tenue,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.26, 
120,2005,7,14,3, ,7/28/2005,Schizachyrium scoparium,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.162, 
120,2005,7,14,3, ,7/28/2005,Silene antirrhina,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4, 
120,2005,7,14,4, ,7/28/2005,Unsorted biomass,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,92.25, 
120,2005,7,15,1, ,7/28/2005,Unsorted biomass,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,200.533, 
120,2005,7,15,2, ,7/28/2005,Unsorted biomass,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,165.867, 
120,2005,7,15,4, ,7/28/2005,Unsorted biomass,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,118.317, 
120,2005,7,16,1, ,7/28/2005,Unsorted biomass,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.383, 
120,2005,7,16,2, ,7/28/2005,Unsorted biomass,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36.183, 
120,2005,7,16,3, ,7/29/2005,Aristida sp.,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1, 
120,2005,7,16,3, ,7/29/2005,Asclepias tuberosa,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.833, 
120,2005,7,16,3, ,7/29/2005,Bouteloua gracilis,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033, 
120,2005,7,16,3, ,7/29/2005,Crepis tectorum,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233, 
120,2005,7,16,3, ,7/29/2005,Digitaria sp.,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075, 
120,2005,7,16,3, ,7/29/2005,Erigeron canadensis,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.033, 
120,2005,7,16,3, ,7/29/2005,Hedeoma hispida,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967, 
120,2005,7,16,3, ,7/29/2005,Lepidium densiflorum,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132, 
120,2005,7,16,3, ,7/29/2005,Liatris aspera,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058, 
120,2005,7,16,3, ,7/29/2005,Physalis virginiana,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092, 
120,2005,7,16,3, ,7/29/2005,Poa pratensis,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027, 
120,2005,7,16,4, ,7/28/2005,Unsorted biomass,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30.083, 
120,2005,7,20,1, ,7/27/2005,Unsorted biomass,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.78,was 200.317 before removal of old biomass
120,2005,7,20,2, ,7/27/2005,Unsorted biomass,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6,was 107.867 before removal of old biomass
120,2005,7,20,3, ,7/27/2005,Agropyron repens,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183, 
120,2005,7,20,3, ,7/27/2005,Amorpha canescens,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98, 
120,2005,7,20,3, ,7/27/2005,Crepis tectorum,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317, 
120,2005,7,20,3, ,7/27/2005,Cyperus sp.,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267, 
120,2005,7,20,3, ,7/27/2005,Erigeron canadensis,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.883, 
120,2005,7,20,3, ,7/27/2005,Hedeoma hispida,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183, 
120,2005,7,20,3, ,7/27/2005,Lepidium densiflorum,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5, 
120,2005,7,20,3, ,7/27/2005,Miscellaneous litter,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.333, 
120,2005,7,20,3, ,7/27/2005,Poa pratensis,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067, 
120,2005,7,20,3, ,7/27/2005,Polygonum tenue,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25, 
120,2005,7,20,3, ,7/27/2005,Schizachyrium scoparium,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143, 
120,2005,7,20,4, ,7/27/2005,Unsorted biomass,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.47,was 115.817 before removal of old biomass
120,2005,7,22,1, ,7/27/2005,Unsorted biomass,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,163.333, 
120,2005,7,22,2, ,7/27/2005,Unsorted biomass,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,81.983, 
120,2005,7,22,3, ,7/27/2005,Bouteloua gracilis,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,3.283, 
120,2005,7,22,3, ,7/27/2005,Cyperus sp.,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0.087, 
120,2005,7,22,3, ,7/27/2005,Koeleria cristata,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,14.883, 
120,2005,7,22,3, ,7/27/2005,Liatris aspera,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,37.767, 
120,2005,7,22,3, ,7/27/2005,Lupinus perennis,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0.617, 
120,2005,7,22,3, ,7/27/2005,Miscellaneous litter,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,32.817, 
120,2005,7,22,3, ,7/27/2005,Monarda fistulosa,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,14.233, 
120,2005,7,22,3, ,7/27/2005,Panicum virgatum,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,4.567, 
120,2005,7,22,3, ,7/27/2005,Penstemon gracilis,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0.427, 
120,2005,7,22,3, ,7/27/2005,Petalostemum candidum,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,9.75, 
120,2005,7,22,3, ,7/27/2005,Petalostemum villosum,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,118.067, 
120,2005,7,22,3, ,7/27/2005,Poa pratensis,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1.683, 
120,2005,7,22,3, ,7/27/2005,Schizachyrium scoparium,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,4.733, 
120,2005,7,22,3, ,7/27/2005,Solidago rigida,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,5.133, 
120,2005,7,22,3, ,7/27/2005,Sorghastrum nutans,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0.128, 
120,2005,7,22,4, ,7/27/2005,Unsorted biomass,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,240.217, 
120,2005,7,24,1, ,7/27/2005,Unsorted biomass,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,45.5, 
120,2005,7,24,2, ,7/27/2005,Unsorted biomass,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,51.017, 
120,2005,7,24,3, ,7/27/2005,Aristida sp.,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.043, 
120,2005,7,24,3, ,7/27/2005,Bouteloua gracilis,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.017, 
120,2005,7,24,3, ,7/27/2005,Cyperus sp.,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.365, 
120,2005,7,24,3, ,7/27/2005,Lepidium densiflorum,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.065, 
120,2005,7,24,3, ,7/27/2005,Panicum virgatum,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.683, 
120,2005,7,24,3, ,7/27/2005,Poa pratensis,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.17, 
120,2005,7,24,3, ,7/27/2005,Schizachyrium scoparium,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,50.55, 
120,2005,7,24,4, ,7/27/2005,Unsorted biomass,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,68.067, 
120,2005,7,26,1, ,7/27/2005,Unsorted biomass,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,107.767, 
120,2005,7,26,2, ,7/27/2005,Unsorted biomass,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,122.983, 
120,2005,7,26,3, ,7/27/2005,Achillea millefolium(lanulosa),4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.072, 
120,2005,7,26,3, ,7/27/2005,Agrostis scabra,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.433, 
120,2005,7,26,3, ,7/27/2005,Aristida sp.,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.223, 
120,2005,7,26,3, ,7/27/2005,Crepis tectorum,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.467, 
120,2005,7,26,3, ,7/27/2005,Cyperus sp.,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.34, 
120,2005,7,26,3, ,7/27/2005,Digitaria sp.,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.013, 
120,2005,7,26,3, ,7/27/2005,Erigeron canadensis,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.7, 
120,2005,7,26,3, ,7/27/2005,Hedeoma hispida,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.013, 
120,2005,7,26,3, ,7/27/2005,Lepidium densiflorum,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.133, 
120,2005,7,26,3, ,7/27/2005,Miscellaneous litter,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3, 
120,2005,7,26,3, ,7/27/2005,Panicum virgatum,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.167, 
120,2005,7,26,3, ,7/27/2005,Petalostemum purpureum,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,73.733, 
120,2005,7,26,3, ,7/27/2005,Poa pratensis,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.447, 
120,2005,7,26,3, ,7/27/2005,Polygonum tenue,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.275, 
120,2005,7,26,3, ,7/27/2005,Schizachyrium scoparium,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.917, 
120,2005,7,26,3, ,7/27/2005,Sorghastrum nutans,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,23.883, 
120,2005,7,26,4, ,7/27/2005,Unsorted biomass,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,166.85, 
120,2005,7,27,1, ,7/27/2005,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,221.35, 
120,2005,7,27,2, ,7/27/2005,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,279.717, 
120,2005,7,27,3, ,7/27/2005,Achillea millefolium(lanulosa),16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,20.117, 
120,2005,7,27,3, ,7/27/2005,Amorpha canescens,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,22.933, 
120,2005,7,27,3, ,7/27/2005,Asclepias tuberosa,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.3, 
120,2005,7,27,3, ,7/27/2005,Bouteloua gracilis,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.272, 
120,2005,7,27,3, ,7/27/2005,Carex sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.567, 
120,2005,7,27,3, ,7/27/2005,Coreopsis palmata,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5.2, 
120,2005,7,27,3, ,7/27/2005,Koeleria cristata,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3.467, 
